_mock_label,post_date,value_date,description,transaction_type,amount,running_balance,bank_reference,eft_trace
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-05,2026-01-05,ACH CREDIT PAYER REMIT EFT-MCARE-20260105,CREDIT,76.42,94976.99,REF2032035,EFT-MCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-05,2026-01-05,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260105,CREDIT,29.42,95006.41,REF9283236,EFT-TENNCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-05,2026-01-05,ACH CREDIT PAYER REMIT EFT-UHC-20260105,CREDIT,171.37,95177.78,REF5943647,EFT-UHC-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-06,2026-01-06,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260105,CREDIT,203.5,95381.28,REF6241254,EFT-BCBSTN-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-06,2026-01-06,ACH CREDIT PAYER REMIT EFT-CIGNA-20260105,CREDIT,160.42,95541.7,REF1015339,EFT-CIGNA-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-06,2026-01-06,ACH CREDIT PAYER REMIT EFT-MCARE-20260105,CREDIT,157.86,95699.56,REF7479856,EFT-MCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-07,2026-01-07,ACH CREDIT PAYER REMIT EFT-MCARE-20260105,CREDIT,52.64,95752.2,REF6090207,EFT-MCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-07,2026-01-07,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260105,CREDIT,62.25,95814.45,REF8257984,EFT-TENNCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-08,2026-01-08,ACH CREDIT PAYER REMIT EFT-CIGNA-20260105,CREDIT,130.72,95945.17,REF7813345,EFT-CIGNA-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-08,2026-01-08,ACH CREDIT PAYER REMIT EFT-MCARE-20260105,CREDIT,146.07,96091.24,REF8322543,EFT-MCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-08,2026-01-08,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260105,CREDIT,65.55,96156.79,REF2918019,EFT-TENNCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-09,2026-01-09,ACH CREDIT PAYER REMIT EFT-MCARE-20260105,CREDIT,124.6,96281.39,REF9415436,EFT-MCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-09,2026-01-09,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260105,CREDIT,30.33,96311.72,REF7727363,EFT-TENNCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-09,2026-01-09,ACH CREDIT PAYER REMIT EFT-UHC-20260105,CREDIT,114.18,96425.9,REF3634740,EFT-UHC-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-10,2026-01-10,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260105,CREDIT,68.15,96494.05,REF2817613,EFT-BCBSTN-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-10,2026-01-10,ACH CREDIT PAYER REMIT EFT-CIGNA-20260105,CREDIT,74.26,96568.31,REF7283894,EFT-CIGNA-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-10,2026-01-10,ACH CREDIT PAYER REMIT EFT-MCARE-20260105,CREDIT,113.04,96681.35,REF8712697,EFT-MCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-10,2026-01-10,ACH CREDIT PAYER REMIT EFT-SELFPAY-20260105,CREDIT,7.28,96688.63,REF3624081,EFT-SELFPAY-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-10,2026-01-10,ACH CREDIT PAYER REMIT EFT-UHC-20260105,CREDIT,229.44,96918.07,REF3911829,EFT-UHC-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-11,2026-01-11,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260105,CREDIT,81.61,96999.68,REF5614000,EFT-BCBSTN-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-11,2026-01-11,ACH CREDIT PAYER REMIT EFT-CIGNA-20260105,CREDIT,91.76,97091.44,REF3386650,EFT-CIGNA-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-11,2026-01-11,ACH CREDIT PAYER REMIT EFT-MCARE-20260105,CREDIT,93.66,97185.1,REF4132121,EFT-MCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-11,2026-01-11,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260105,CREDIT,19.37,97204.47,REF2872191,EFT-TENNCARE-20260105
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-12,2026-01-12,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260112,CREDIT,43.36,97247.83,REF3604142,EFT-TENNCARE-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-13,2026-01-13,ACH CREDIT PAYER REMIT EFT-MCARE-20260112,CREDIT,36.39,97284.22,REF5746038,EFT-MCARE-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-13,2026-01-13,ACH CREDIT PAYER REMIT EFT-SELFPAY-20260112,CREDIT,6.21,97290.43,REF6040945,EFT-SELFPAY-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-14,2026-01-14,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260112,CREDIT,117.4,97407.83,REF2747098,EFT-BCBSTN-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-14,2026-01-14,ACH CREDIT PAYER REMIT EFT-CIGNA-20260112,CREDIT,160.29,97568.12,REF5096167,EFT-CIGNA-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-14,2026-01-14,ACH CREDIT PAYER REMIT EFT-MCARE-20260112,CREDIT,52.52,97620.64,REF1167915,EFT-MCARE-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-14,2026-01-14,ACH CREDIT PAYER REMIT EFT-SELFPAY-20260112,CREDIT,12.51,97633.15,REF6970585,EFT-SELFPAY-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-14,2026-01-14,ACH CREDIT PAYER REMIT EFT-UHC-20260112,CREDIT,273.69,97906.84,REF2184886,EFT-UHC-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-15,2026-01-15,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260112,CREDIT,155.32,98062.16,REF8128866,EFT-BCBSTN-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-15,2026-01-15,ACH CREDIT PAYER REMIT EFT-CIGNA-20260112,CREDIT,124.03,98186.19,REF6245976,EFT-CIGNA-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-16,2026-01-16,ACH CREDIT PAYER REMIT EFT-MCARE-20260112,CREDIT,53.72,98239.91,REF2607454,EFT-MCARE-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-16,2026-01-16,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260112,CREDIT,16.88,98256.79,REF7235163,EFT-TENNCARE-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-17,2026-01-17,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260112,CREDIT,13.8,98270.59,REF8132367,EFT-BCBSTN-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-17,2026-01-17,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260112,CREDIT,26.3,98296.89,REF6441617,EFT-TENNCARE-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-17,2026-01-17,ACH CREDIT PAYER REMIT EFT-UHC-20260112,CREDIT,232.05,98528.94,REF5841518,EFT-UHC-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-18,2026-01-18,ACH CREDIT PAYER REMIT EFT-CIGNA-20260112,CREDIT,115.57,98644.51,REF3782009,EFT-CIGNA-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-18,2026-01-18,ACH CREDIT PAYER REMIT EFT-SELFPAY-20260112,CREDIT,3.54,98648.05,REF4777234,EFT-SELFPAY-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-18,2026-01-18,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260112,CREDIT,3.43,98651.48,REF2749169,EFT-TENNCARE-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-18,2026-01-18,ACH CREDIT PAYER REMIT EFT-UHC-20260112,CREDIT,197.78,98849.26,REF9474691,EFT-UHC-20260112
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-18,2026-01-18,ACCOUNT ANALYSIS FEE,DEBIT,-175.74,98673.52,REF4953354,
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-18,2026-01-18,BOOK TRANSFER TO OPERATING 8841,DEBIT,-6215.68,92457.84,REF3293644,
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-19,2026-01-19,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260119,CREDIT,450.31,92908.15,REF4651118,EFT-BCBSTN-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-19,2026-01-19,ACH CREDIT PAYER REMIT EFT-CIGNA-20260119,CREDIT,44.81,92952.96,REF6576368,EFT-CIGNA-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-19,2026-01-19,ACH CREDIT PAYER REMIT EFT-MCARE-20260119,CREDIT,139.29,93092.25,REF9338337,EFT-MCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-19,2026-01-19,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260119,CREDIT,37.93,93130.18,REF4713290,EFT-TENNCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-19,2026-01-19,ACH CREDIT PAYER REMIT EFT-UHC-20260119,CREDIT,95.16,93225.34,REF5126711,EFT-UHC-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-20,2026-01-20,ACH CREDIT PAYER REMIT EFT-CIGNA-20260119,CREDIT,185.29,93410.63,REF7729118,EFT-CIGNA-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-20,2026-01-20,ACH CREDIT PAYER REMIT EFT-MCARE-20260119,CREDIT,44.67,93455.3,REF9820292,EFT-MCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-20,2026-01-20,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260119,CREDIT,14.93,93470.23,REF8038024,EFT-TENNCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-20,2026-01-20,ACH CREDIT PAYER REMIT EFT-UHC-20260119,CREDIT,108.7,93578.93,REF8844215,EFT-UHC-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-21,2026-01-21,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260119,CREDIT,19.46,93598.39,REF2209525,EFT-TENNCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-21,2026-01-21,ACH CREDIT PAYER REMIT EFT-UHC-20260119,CREDIT,109.78,93708.17,REF9897541,EFT-UHC-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-21,2026-01-21,INTEREST CREDIT,CREDIT,15.74,93723.91,REF5846336,
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-22,2026-01-22,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260119,CREDIT,150.2,93874.11,REF6730325,EFT-BCBSTN-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-22,2026-01-22,ACH CREDIT PAYER REMIT EFT-CIGNA-20260119,CREDIT,129.76,94003.87,REF4114998,EFT-CIGNA-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-22,2026-01-22,ACH CREDIT PAYER REMIT EFT-MCARE-20260119,CREDIT,24.82,94028.69,REF1613298,EFT-MCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-22,2026-01-22,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260119,CREDIT,37.46,94066.15,REF2012828,EFT-TENNCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-23,2026-01-23,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260119,CREDIT,185.04,94251.19,REF4370397,EFT-BCBSTN-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-23,2026-01-23,ACH CREDIT PAYER REMIT EFT-MCARE-20260119,CREDIT,53.95,94305.14,REF8115101,EFT-MCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-23,2026-01-23,ACH CREDIT PAYER REMIT EFT-UHC-20260119,CREDIT,143.56,94448.7,REF3012102,EFT-UHC-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-24,2026-01-24,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260119,CREDIT,182.53,94631.23,REF3888521,EFT-BCBSTN-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-24,2026-01-24,ACH CREDIT PAYER REMIT EFT-MCARE-20260119,CREDIT,56.32,94687.55,REF2663700,EFT-MCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-24,2026-01-24,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260119,CREDIT,14.9,94702.45,REF7328592,EFT-TENNCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-25,2026-01-25,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260119,CREDIT,14.51,94716.96,REF9467857,EFT-BCBSTN-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-25,2026-01-25,ACH CREDIT PAYER REMIT EFT-MCARE-20260119,CREDIT,225.91,94942.87,REF3532378,EFT-MCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-25,2026-01-25,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260119,CREDIT,43.04,94985.91,REF7067625,EFT-TENNCARE-20260119
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-26,2026-01-26,ACH CREDIT PAYER REMIT EFT-MCARE-20260126,CREDIT,64.87,95050.78,REF4443408,EFT-MCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-26,2026-01-26,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260126,CREDIT,32.54,95083.32,REF7482990,EFT-TENNCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-27,2026-01-27,ACH CREDIT PAYER REMIT EFT-MCARE-20260126,CREDIT,55.13,95138.45,REF1675951,EFT-MCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-27,2026-01-27,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260126,CREDIT,3.52,95141.97,REF6652980,EFT-TENNCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-27,2026-01-27,ACH CREDIT PAYER REMIT EFT-UHC-20260126,CREDIT,167.5,95309.47,REF9885821,EFT-UHC-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-28,2026-01-28,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260126,CREDIT,282.69,95592.16,REF4792235,EFT-BCBSTN-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-28,2026-01-28,ACH CREDIT PAYER REMIT EFT-CIGNA-20260126,CREDIT,108.64,95700.8,REF5714651,EFT-CIGNA-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-28,2026-01-28,ACH CREDIT PAYER REMIT EFT-MCARE-20260126,CREDIT,58.57,95759.37,REF8050804,EFT-MCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-28,2026-01-28,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260126,CREDIT,16.68,95776.05,REF7500456,EFT-TENNCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-29,2026-01-29,ACH CREDIT PAYER REMIT EFT-CIGNA-20260126,CREDIT,160.05,95936.1,REF3023754,EFT-CIGNA-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-29,2026-01-29,ACH CREDIT PAYER REMIT EFT-MCARE-20260126,CREDIT,111.01,96047.11,REF2961927,EFT-MCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-29,2026-01-29,ACH CREDIT PAYER REMIT EFT-UHC-20260126,CREDIT,137.56,96184.67,REF5817786,EFT-UHC-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-30,2026-01-30,ACH CREDIT PAYER REMIT EFT-CIGNA-20260126,CREDIT,111.95,96296.62,REF2237910,EFT-CIGNA-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-30,2026-01-30,ACH CREDIT PAYER REMIT EFT-MCARE-20260126,CREDIT,53.01,96349.63,REF6313654,EFT-MCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-30,2026-01-30,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260126,CREDIT,32.29,96381.92,REF3454295,EFT-TENNCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-31,2026-01-31,ACH CREDIT PAYER REMIT EFT-CIGNA-20260126,CREDIT,54.22,96436.14,REF4450478,EFT-CIGNA-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-31,2026-01-31,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260126,CREDIT,37.02,96473.16,REF3215992,EFT-TENNCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-01-31,2026-01-31,ACH CREDIT PAYER REMIT EFT-UHC-20260126,CREDIT,49.23,96522.39,REF9414357,EFT-UHC-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-01,2026-02-01,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260126,CREDIT,48.7,96571.09,REF2107241,EFT-BCBSTN-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-01,2026-02-01,ACH CREDIT PAYER REMIT EFT-MCARE-20260126,CREDIT,27.18,96598.27,REF7710093,EFT-MCARE-20260126
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-02,2026-02-02,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260202,CREDIT,250.59,96848.86,REF7436413,EFT-BCBSTN-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-02,2026-02-02,ACH CREDIT PAYER REMIT EFT-CIGNA-20260202,CREDIT,63.32,96912.18,REF7385400,EFT-CIGNA-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-02,2026-02-02,ACH CREDIT PAYER REMIT EFT-MCARE-20260202,CREDIT,55.7,96967.88,REF8108786,EFT-MCARE-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-02,2026-02-02,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260202,CREDIT,26.05,96993.93,REF5933140,EFT-TENNCARE-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-02,2026-02-02,ACH CREDIT PAYER REMIT EFT-UHC-20260202,CREDIT,178.67,97172.6,REF8469637,EFT-UHC-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-03,2026-02-03,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260202,CREDIT,88.41,97261.01,REF9414100,EFT-BCBSTN-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-03,2026-02-03,ACH CREDIT PAYER REMIT EFT-CIGNA-20260202,CREDIT,199.17,97460.18,REF4626262,EFT-CIGNA-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-04,2026-02-04,ACH CREDIT PAYER REMIT EFT-CIGNA-20260202,CREDIT,14.24,97474.42,REF5021895,EFT-CIGNA-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-04,2026-02-04,ACH CREDIT PAYER REMIT EFT-MCARE-20260202,CREDIT,120.57,97594.99,REF4305135,EFT-MCARE-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-04,2026-02-04,ACH CREDIT PAYER REMIT EFT-SELFPAY-20260202,CREDIT,6.9,97601.89,REF2087179,EFT-SELFPAY-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-04,2026-02-04,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260202,CREDIT,30.6,97632.49,REF2645178,EFT-TENNCARE-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-05,2026-02-05,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260202,CREDIT,61.97,97694.46,REF8892520,EFT-BCBSTN-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-05,2026-02-05,ACH CREDIT PAYER REMIT EFT-CIGNA-20260202,CREDIT,148.64,97843.1,REF2739849,EFT-CIGNA-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-05,2026-02-05,ACH CREDIT PAYER REMIT EFT-MCARE-20260202,CREDIT,83.2,97926.3,REF8327552,EFT-MCARE-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-05,2026-02-05,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260202,CREDIT,43.7,97970.0,REF7320182,EFT-TENNCARE-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-06,2026-02-06,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260202,CREDIT,57.79,98027.79,REF7390484,EFT-BCBSTN-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-06,2026-02-06,ACH CREDIT PAYER REMIT EFT-MCARE-20260202,CREDIT,167.37,98195.16,REF9334520,EFT-MCARE-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-07,2026-02-07,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260202,CREDIT,161.88,98357.04,REF3936344,EFT-BCBSTN-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-07,2026-02-07,ACH CREDIT PAYER REMIT EFT-CIGNA-20260202,CREDIT,145.77,98502.81,REF9765506,EFT-CIGNA-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-07,2026-02-07,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260202,CREDIT,11.41,98514.22,REF3772317,EFT-TENNCARE-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-08,2026-02-08,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260202,CREDIT,65.64,98579.86,REF5930661,EFT-BCBSTN-20260202
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-09,2026-02-09,ACH CREDIT PAYER REMIT EFT-MCARE-20260209,CREDIT,99.08,98678.94,REF9195283,EFT-MCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-09,2026-02-09,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260209,CREDIT,44.85,98723.79,REF9964250,EFT-TENNCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-10,2026-02-10,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260209,CREDIT,450.44,99174.23,REF5671596,EFT-BCBSTN-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-10,2026-02-10,ACH CREDIT PAYER REMIT EFT-CIGNA-20260209,CREDIT,119.85,99294.08,REF1634497,EFT-CIGNA-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-10,2026-02-10,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260209,CREDIT,23.28,99317.36,REF7694506,EFT-TENNCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-10,2026-02-10,ACH CREDIT PAYER REMIT EFT-UHC-20260209,CREDIT,116.62,99433.98,REF1562905,EFT-UHC-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-11,2026-02-11,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260209,CREDIT,198.36,99632.34,REF8332740,EFT-BCBSTN-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-11,2026-02-11,ACH CREDIT PAYER REMIT EFT-MCARE-20260209,CREDIT,21.34,99653.68,REF3611433,EFT-MCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-11,2026-02-11,ACH CREDIT PAYER REMIT EFT-UHC-20260209,CREDIT,102.51,99756.19,REF4167639,EFT-UHC-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-12,2026-02-12,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260209,CREDIT,63.21,99819.4,REF3710781,EFT-BCBSTN-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-12,2026-02-12,ACH CREDIT PAYER REMIT EFT-MCARE-20260209,CREDIT,22.11,99841.51,REF8142288,EFT-MCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-12,2026-02-12,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260209,CREDIT,27.25,99868.76,REF5358403,EFT-TENNCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-12,2026-02-12,ACH CREDIT PAYER REMIT EFT-UHC-20260209,CREDIT,110.76,99979.52,REF3836579,EFT-UHC-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-13,2026-02-13,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260209,CREDIT,72.63,100052.15,REF7205769,EFT-BCBSTN-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-13,2026-02-13,ACH CREDIT PAYER REMIT EFT-CIGNA-20260209,CREDIT,105.75,100157.9,REF2672667,EFT-CIGNA-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-13,2026-02-13,ACH CREDIT PAYER REMIT EFT-MCARE-20260209,CREDIT,6.62,100164.52,REF4854302,EFT-MCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-13,2026-02-13,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260209,CREDIT,35.67,100200.19,REF4444632,EFT-TENNCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-13,2026-02-13,ACH CREDIT PAYER REMIT EFT-UHC-20260209,CREDIT,58.89,100259.08,REF5807328,EFT-UHC-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-14,2026-02-14,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260209,CREDIT,79.89,100338.97,REF3876702,EFT-BCBSTN-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-15,2026-02-15,ACH CREDIT PAYER REMIT EFT-BCBSTN-20260209,CREDIT,140.01,100478.98,REF3049312,EFT-BCBSTN-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-15,2026-02-15,ACH CREDIT PAYER REMIT EFT-MCARE-20260209,CREDIT,94.4,100573.38,REF8202343,EFT-MCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-15,2026-02-15,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260209,CREDIT,42.71,100616.09,REF4819259,EFT-TENNCARE-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-15,2026-02-15,ACH CREDIT PAYER REMIT EFT-UHC-20260209,CREDIT,342.98,100959.07,REF2502698,EFT-UHC-20260209
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-16,2026-02-16,ACH CREDIT PAYER REMIT EFT-CIGNA-20260216,CREDIT,152.42,101111.49,REF5547502,EFT-CIGNA-20260216
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-16,2026-02-16,ACH CREDIT PAYER REMIT EFT-MCARE-20260216,CREDIT,89.25,101200.74,REF2442789,EFT-MCARE-20260216
MOCK_RAD_GROUP_DEMO_ONLY,2026-02-16,2026-02-16,ACH CREDIT PAYER REMIT EFT-TENNCARE-20260216,CREDIT,48.99,101249.73,REF3766888,EFT-TENNCARE-20260216
